starttime	name	testtype	testname	missed	reactiontime	loadingtime
1.718022938529698e9	Alex	Ton	Pfeife (vorne gekürzt)	false	0.3340771198272705	0.04003000259399414
1.718022940740119e9	Alex	Ton	Pfeife (vorne gekürzt)	false	0.3832821846008301	0.047206878662109375
1.718022944155289e9	Alex	Bild	Pinguin	false	0.36101508140563965	0.0
1.718022947556381e9	Alex	Ton	Pfeife (vorne gekürzt)	false	0.29596495628356934	0.0373380184173584
1.718022951037304e9	Alex	Bild	Pinguin	false	0.34549808502197266	0.0
